WA00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,Area,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
53,33,5302,53033005302,5706,216,P,3256944,2511641,53,33,5302,53033005302,5706,216,W,3256870,2511567,3256870,2511567,100,100,100,100,5706,100,100,216,100,100
53,33,5400,53033005400,4948,2819,W,1846328,1199238,53,33,5400,53033005400,4948,2819,P,1846365,1199275,1846328,1199238,100,100,100,100,4948,100,100,2819,100,100
53,33,5600,53033005600,6382,2766,P,22922443,3032928,53,33,5600,53033005600,6382,2766,W,4620220,3032928,4620220,3032928,20.16,100,100,100,6382,100,100,2766,100,100
53,33,5600,53033005600,6382,2766,P,22922443,3032928,53,33,990100,53033990100,0,0,P,239607794,0,18302223,0,79.84,0,7.64,0,0,0,0,0,0,0
53,33,5700,53033005700,6001,2903,P,17415760,5107335,53,33,5700,53033005700,6001,2903,W,7403173,5107335,7403173,5107335,42.51,100,100,100,6001,100,100,2903,100,100
53,33,5700,53033005700,6001,2903,P,17415760,5107335,53,33,990100,53033990100,0,0,P,239607794,0,10012587,0,57.49,0,4.18,0,0,0,0,0,0,0
53,33,5801,53033005801,4743,2768,W,2081421,1779677,53,33,5801,53033005801,4743,2768,W,2081421,1779677,2081421,1779677,100,100,100,100,4743,100,100,2768,100,100
53,33,5802,53033005802,5059,2717,P,4953840,3091582,53,33,5802,53033005802,5059,2717,W,4248369,3091582,4248369,3091582,85.76,100,100,100,5059,100,100,2717,100,100
53,33,5802,53033005802,5059,2717,P,4953840,3091582,53,33,990100,53033990100,0,0,P,239607794,0,705471,0,14.24,0,0.29,0,0,0,0,0,0,0
53,33,5900,53033005900,6836,2734,W,1980047,1806158,53,33,5900,53033005900,6836,2734,W,1980047,1806158,1980047,1806158,100,100,100,100,6836,100,100,2734,100,100
53,33,6000,53033006000,5150,2734,W,1499512,1349233,53,33,6000,53033006000,5150,2734,W,1499512,1349233,1499512,1349233,100,100,100,100,5150,100,100,2734,100,100
53,33,6100,53033006100,4796,3093,W,1885695,1241431,53,33,6100,53033006100,4796,3093,W,1885695,1241431,1885695,1241431,100,100,100,100,4796,100,100,3093,100,100
53,33,6200,53033006200,3848,1597,W,3016512,2730880,53,33,6200,53033006200,3848,1597,W,3016512,2730880,3016512,2730880,100,100,100,100,3848,100,100,1597,100,100
53,33,6300,53033006300,4962,2829,W,5797096,2306076,53,33,6300,53033006300,4962,2829,W,5797096,2306076,5797096,2306076,100,100,100,100,4962,100,100,2829,100,100
53,33,6400,53033006400,3207,1308,W,903649,903649,53,33,6400,53033006400,3207,1308,W,903649,903649,903649,903649,100,100,100,100,3207,100,100,1308,100,100
53,33,6500,53033006500,4157,2520,W,1147621,1147621,53,33,6500,53033006500,4157,2520,W,1147621,1147621,1147621,1147621,100,100,100,100,4157,100,100,2520,100,100
53,33,6600,53033006600,3540,2317,W,1940394,1113996,53,33,6600,53033006600,3540,2317,W,1940394,1113996,1940394,1113996,100,100,100,100,3540,100,100,2317,100,100
53,33,6700,53033006700,6544,4371,W,1380614,1278220,53,33,6700,53033006700,6544,4371,W,1380614,1278220,1380614,1278220,100,100,100,100,6544,100,100,4371,100,100
53,33,6800,53033006800,2834,1477,W,718106,718106,53,33,6800,53033006800,2834,1477,W,718106,718106,718106,718106,100,100,100,100,2834,100,100,1477,100,100
53,33,6900,53033006900,4080,2249,W,902889,902889,53,33,6900,53033006900,4080,2249,W,902889,902889,902889,902889,100,100,100,100,4080,100,100,2249,100,100
53,33,7000,53033007000,6959,5324,W,805962,805962,53,33,7000,53033007000,6959,5324,W,805962,805962,805962,805962,100,100,100,100,6959,100,100,5324,100,100
53,33,7100,53033007100,3055,2271,W,862095,862095,53,33,7100,53033007100,3055,2271,W,862095,862095,862095,862095,100,100,100,100,3055,100,100,2271,100,100
53,33,7200,53033007200,5318,4677,W,1010266,1010266,53,33,7200,53033007200,5318,4677,W,1010266,1010266,1010266,1010266,100,100,100,100,5318,100,100,4677,100,100
53,33,7300,53033007300,4668,3840,W,926047,926047,53,33,7300,53033007300,4668,3840,W,926047,926047,926047,926047,100,100,100,100,4668,100,100,3840,100,100
53,33,7400,53033007400,9036,6854,P,508668,508668,53,33,7401,53033007401,4115,3188,W,259386,259386,259386,259386,50.99,50.99,100,100,4115,45.54,100,3188,46.51,100
53,33,7400,53033007400,9036,6854,P,508668,508668,53,33,7402,53033007402,4921,3666,W,249282,249282,249282,249282,49.01,49.01,100,100,4921,54.46,100,3666,53.49,100
53,33,7500,53033007500,6282,4508,W,801744,801744,53,33,7500,53033007500,6282,4508,W,801744,801744,801744,801744,100,100,100,100,6282,100,100,4508,100,100
53,33,7600,53033007600,3498,1994,W,571878,571878,53,33,7600,53033007600,3498,1994,W,571878,571878,571878,571878,100,100,100,100,3498,100,100,1994,100,100
53,33,7700,53033007700,4476,2316,W,1058325,1058325,53,33,7700,53033007700,4476,2316,W,1058325,1058325,1058325,1058325,100,100,100,100,4476,100,100,2316,100,100
53,33,7800,53033007800,5145,2241,W,5326599,2114574,53,33,7800,53033007800,5145,2241,W,5326599,2114574,5326599,2114574,100,100,100,100,5145,100,100,2241,100,100
53,33,7900,53033007900,5147,3128,W,698478,698478,53,33,7900,53033007900,5147,3128,W,698478,698478,698478,698478,100,100,100,100,5147,100,100,3128,100,100
53,33,8001,53033008001,5588,4589,P,3867799,493763,53,33,8001,53033008001,5588,4589,P,1039764,493763,1038654,493763,26.85,100,99.89,100,5588,100,100,4589,100,100
53,33,8001,53033008001,5588,4589,P,3867799,493763,53,33,990100,53033990100,0,0,P,239607794,0,2829145,0,73.15,0,1.18,0,0,0,0,0,0,0
53,33,8002,53033008002,3013,2324,W,229060,229060,53,33,8002,53033008002,3013,2324,W,229060,229060,229060,229060,100,100,100,100,3013,100,100,2324,100,100
53,33,8100,53033008100,4070,3100,P,4102183,827795,53,33,8100,53033008100,4070,3100,W,1196672,827795,1196672,827795,29.17,100,100,100,4070,100,100,3100,100,100
53,33,8100,53033008100,4070,3100,P,4102183,827795,53,33,990100,53033990100,0,0,P,239607794,0,2905511,0,70.83,0,1.21,0,0,0,0,0,0,0
53,33,8200,53033008200,3280,2805,W,366705,366705,53,33,8200,53033008200,3280,2805,W,366705,366705,366705,366705,100,100,100,100,3280,100,100,2805,100,100
53,33,8300,53033008300,2505,2111,W,237446,237446,53,33,8300,53033008300,2505,2111,W,237446,237446,237446,237446,100,100,100,100,2505,100,100,2111,100,100
53,33,8400,53033008400,3760,2971,W,382615,382615,53,33,8400,53033008400,3760,2971,W,382615,382615,382615,382615,100,100,100,100,3760,100,100,2971,100,100
53,33,8500,53033008500,4341,2020,W,474211,474211,53,33,8500,53033008500,4341,2020,W,474211,474211,474211,474211,100,100,100,100,4341,100,100,2020,100,100
53,33,8600,53033008600,5055,2223,W,711360,711360,53,33,8600,53033008600,5055,2223,W,711360,711360,711360,711360,100,100,100,100,5055,100,100,2223,100,100
53,33,8700,53033008700,3843,1843,W,732388,732388,53,33,8700,53033008700,3843,1843,W,732388,732388,732388,732388,100,100,100,100,3843,100,100,1843,100,100
53,33,8800,53033008800,3503,1592,W,948580,948580,53,33,8800,53033008800,3503,1592,W,948580,948580,948580,948580,100,100,100,100,3503,100,100,1592,100,100
53,33,8900,53033008900,4829,2281,W,2916497,1280326,53,33,8900,53033008900,4829,2281,W,2916497,1280326,2916497,1280326,100,100,100,100,4829,100,100,2281,100,100
53,33,9000,53033009000,2925,1775,W,820730,820730,53,33,9000,53033009000,2925,1775,W,820730,820730,820730,820730,100,100,100,100,2925,100,100,1775,100,100
53,33,9100,53033009100,2508,1560,W,418836,418836,53,33,9100,53033009100,2508,1560,W,418836,418836,418836,418836,100,100,100,100,2508,100,100,1560,100,100
53,33,9200,53033009200,2825,1838,W,485035,330171,53,33,9200,53033009200,2825,1838,W,485035,330171,485035,330171,100,100,100,100,2825,100,100,1838,100,100
53,33,9300,53033009300,2354,1104,P,10149723,9429739,53,33,9300,53033009300,2354,1104,W,10149046,9429062,10149046,9429062,99.99,99.99,100,100,2354,100,100,1104,100,100
53,33,9300,53033009300,2354,1104,P,10149723,9429739,53,33,9400,53033009400,5700,2679,P,1723077,1723077,677,677,0.01,0.01,0.04,0.04,0,0,0,0,0,0
53,33,9400,53033009400,5700,2679,W,1722400,1722400,53,33,9400,53033009400,5700,2679,P,1723077,1723077,1722400,1722400,100,100,99.96,99.96,5700,100,100,2679,100,100
53,33,9500,53033009500,5906,2558,W,5505235,2596039,53,33,9500,53033009500,5906,2558,W,5505235,2596039,5505235,2596039,100,100,100,100,5906,100,100,2558,100,100
53,33,9600,53033009600,5252,3027,P,7692054,1936670,53,33,8001,53033008001,5588,4589,P,1039764,493763,1110,0,0.01,0,0.11,0,0,0,0,0,0,0
53,33,9600,53033009600,5252,3027,P,7692054,1936670,53,33,9600,53033009600,5252,3027,W,3290873,1936670,3290873,1936670,42.78,100,100,100,5252,100,100,3027,100,100
53,33,9600,53033009600,5252,3027,P,7692054,1936670,53,33,990100,53033990100,0,0,P,239607794,0,4400071,0,57.2,0,1.84,0,0,0,0,0,0,0
53,33,9701,53033009701,5290,3041,P,16137972,1857984,53,33,9701,53033009701,5290,3041,W,3468478,1857984,3468478,1857984,21.49,100,100,100,5290,100,100,3041,100,100
53,33,9701,53033009701,5290,3041,P,16137972,1857984,53,33,990100,53033990100,0,0,P,239607794,0,12669494,0,78.51,0,5.29,0,0,0,0,0,0,0
53,33,9702,53033009702,5173,2314,W,2219066,2219066,53,33,9702,53033009702,5173,2314,W,2219066,2219066,2219066,2219066,100,100,100,100,5173,100,100,2314,100,100
53,33,9800,53033009800,6198,3042,W,1930639,1930639,53,33,9800,53033009800,6198,3042,W,1930639,1930639,1930639,1930639,100,100,100,100,6198,100,100,3042,100,100
53,33,9900,53033009900,4787,2618,P,9921448,6566273,53,33,9900,53033009900,4787,2618,W,8852879,6566273,8852879,6566273,89.23,100,100,100,4787,100,100,2618,100,100
53,33,9900,53033009900,4787,2618,P,9921448,6566273,53,33,990100,53033990100,0,0,P,239607794,0,1068569,0,10.77,0,0.45,0,0,0,0,0,0,0
53,33,10000,53033010000,8082,3368,P,3262452,3202093,53,33,10001,53033010001,3769,1528,W,2314194,2253835,2314194,2253835,70.93,70.39,100,100,3769,46.63,100,1528,45.37,100
53,33,10000,53033010000,8082,3368,P,3262452,3202093,53,33,10002,53033010002,4313,1840,W,948258,948258,948258,948258,29.07,29.61,100,100,4313,53.37,100,1840,54.63,100
53,33,10100,53033010100,6553,2695,W,4044520,2509594,53,33,10100,53033010100,6553,2695,W,4044520,2509594,4044520,2509594,100,100,100,100,6553,100,100,2695,100,100
53,33,10200,53033010200,4835,2017,W,4180268,2781085,53,33,10200,53033010200,4835,2017,W,4180268,2781085,4180268,2781085,100,100,100,100,4835,100,100,2017,100,100
53,33,10300,53033010300,5940,2512,W,1660245,1660245,53,33,10300,53033010300,5940,2512,W,1660245,1660245,1660245,1660245,100,100,100,100,5940,100,100,2512,100,100
53,33,10400,53033010400,9101,3166,P,3415758,3415758,53,33,10401,53033010401,4432,1482,W,1616864,1616864,1616864,1616864,47.34,47.34,100,100,4432,48.7,100,1482,46.81,100
53,33,10400,53033010400,9101,3166,P,3415758,3415758,53,33,10402,53033010402,4669,1684,W,1798894,1798894,1798894,1798894,52.66,52.66,100,100,4669,51.3,100,1684,53.19,100
53,33,10500,53033010500,6342,3533,W,1717929,1717929,53,33,10500,53033010500,6342,3533,W,1717929,1717929,1717929,1717929,100,100,100,100,6342,100,100,3533,100,100
53,33,10600,53033010600,7310,3826,P,9327623,2594296,53,33,10600,53033010600,7310,3826,W,3411437,2594296,3411437,2594296,36.57,100,100,100,7310,100,100,3826,100,100
53,33,10600,53033010600,7310,3826,P,9327623,2594296,53,33,990100,53033990100,0,0,P,239607794,0,5916186,0,63.43,0,2.47,0,0,0,0,0,0,0
53,33,10700,53033010700,7064,2805,P,2241172,2237508,53,33,10701,53033010701,3385,1393,W,1456456,1452792,1456456,1452792,64.99,64.93,100,100,3385,47.92,100,1393,49.66,100
53,33,10700,53033010700,7064,2805,P,2241172,2237508,53,33,10702,53033010702,3679,1412,W,784716,784716,784716,784716,35.01,35.07,100,100,3679,52.08,100,1412,50.34,100
53,33,10800,53033010800,4596,1759,W,4424314,4093693,53,33,10800,53033010800,4596,1759,W,4424314,4093693,4424314,4093693,100,100,100,100,4596,100,100,1759,100,100
53,33,10900,53033010900,1287,675,W,5062673,4789752,53,33,10900,53033010900,1287,675,W,5062673,4789752,5062673,4789752,100,100,100,100,1287,100,100,675,100,100
53,33,11000,53033011000,9013,2951,P,2746877,2746877,53,33,11001,53033011001,4534,1653,W,1070772,1070772,1070772,1070772,38.98,38.98,100,100,4534,50.31,100,1653,56.01,100
53,33,11000,53033011000,9013,2951,P,2746877,2746877,53,33,11002,53033011002,4479,1298,W,1676105,1676105,1676105,1676105,61.02,61.02,100,100,4479,49.69,100,1298,43.99,100
53,33,11101,53033011101,4390,1513,W,1150364,1150364,53,33,11101,53033011101,4390,1513,W,1150364,1150364,1150364,1150364,100,100,100,100,4390,100,100,1513,100,100
53,33,11102,53033011102,4419,1590,W,2934469,1297471,53,33,11102,53033011102,4419,1590,W,2934469,1297471,2934469,1297471,100,100,100,100,4419,100,100,1590,100,100
53,33,11200,53033011200,3906,1490,P,2987592,2760287,53,33,11200,53033011200,3906,1490,P,2993187,2766126,2982206,2755145,99.82,99.81,99.63,99.6,3906,100,100,1490,100,100
53,33,11200,53033011200,3906,1490,P,2987592,2760287,53,33,26300,53033026300,1626,649,P,5216679,4827827,244,0,0.01,0,0,0,0,0,0,0,0,0
53,33,11200,53033011200,3906,1490,P,2987592,2760287,53,33,26400,53033026400,5745,2473,P,5079453,4780011,5142,5142,0.17,0.19,0.1,0.11,0,0,0,0,0,0
53,33,11300,53033011300,5984,2863,W,3199775,3157555,53,33,11300,53033011300,5984,2863,W,3199775,3157555,3199775,3157555,100,100,100,100,5984,100,100,2863,100,100
53,33,11400,53033011400,8201,3681,P,2419338,2419338,53,33,11401,53033011401,4027,1783,W,1233153,1233153,1233153,1233153,50.97,50.97,100,100,4027,49.1,100,1783,48.44,100
53,33,11400,53033011400,8201,3681,P,2419338,2419338,53,33,11402,53033011402,4174,1898,W,1186185,1186185,1186185,1186185,49.03,49.03,100,100,4174,50.9,100,1898,51.56,100
53,33,11500,53033011500,4191,1997,W,1538373,1538373,53,33,11500,53033011500,4191,1997,W,1538373,1538373,1538373,1538373,100,100,100,100,4191,100,100,1997,100,100
53,33,11600,53033011600,6413,3094,P,9155302,3109902,53,33,11600,53033011600,6413,3094,W,4081113,3109902,4081113,3109902,44.58,100,100,100,6413,100,100,3094,100,100
53,33,11600,53033011600,6413,3094,P,9155302,3109902,53,33,990100,53033990100,0,0,P,239607794,0,5074189,0,55.42,0,2.12,0,0,0,0,0,0,0
53,33,11700,53033011700,5555,1733,P,3531693,3531693,53,33,11700,53033011700,5538,1728,W,3506091,3506091,3506091,3506091,99.28,99.28,100,100,5538,99.69,100,1728,99.71,100
53,33,11700,53033011700,5555,1733,P,3531693,3531693,53,33,26300,53033026300,1626,649,P,5216679,4827827,25602,25602,0.72,0.72,0.49,0.53,17,0.31,1.05,5,0.29,0.77
53,33,11800,53033011800,7383,2928,W,4570326,2301120,53,33,11800,53033011800,7383,2928,W,4570326,2301120,4570326,2301120,100,100,100,100,7383,100,100,2928,100,100
53,33,11900,53033011900,7102,2568,P,4503339,3183323,53,33,11900,53033011900,7108,2571,P,4495682,3175666,4478929,3158913,99.46,99.23,99.63,99.47,7102,100,99.92,2567,99.96,99.84
53,33,11900,53033011900,7102,2568,P,4503339,3183323,53,33,26300,53033026300,1626,649,P,5216679,4827827,24410,24410,0.54,0.77,0.47,0.51,0,0,0,1,0.04,0.15
53,33,12000,53033012000,3357,1520,P,1449700,1449700,53,33,12000,53033012000,3349,1517,W,1447511,1447511,1447511,1447511,99.85,99.85,100,100,3349,99.76,100,1517,99.8,100
53,33,12000,53033012000,3357,1520,P,1449700,1449700,53,33,26600,53033026600,2306,902,P,1160397,1160397,2189,2189,0.15,0.15,0.19,0.19,8,0.24,0.35,3,0.2,0.33
53,33,12100,53033012100,2681,1235,P,13405210,1721295,53,33,12100,53033012100,2681,1235,W,3120799,1721295,3120799,1721295,23.28,100,100,100,2681,100,100,1235,100,100
53,33,12100,53033012100,2681,1235,P,13405210,1721295,53,33,990100,53033990100,0,0,P,239607794,0,10284411,0,76.72,0,4.29,0,0,0,0,0,0,0
53,33,20100,53033020100,3156,1322,P,6815590,1774213,53,33,20100,53033020100,3156,1322,W,2457392,1772600,2457392,1772600,36.06,99.91,100,100,3156,100,100,1322,100,100
53,33,20100,53033020100,3156,1322,P,6815590,1774213,53,33,990100,53033990100,0,0,P,239607794,0,4356585,0,63.92,0,1.82,0,0,0,0,0,0,0
53,33,20100,53033020100,3156,1322,P,6815590,1774213,53,61,50600,53061050600,1271,454,P,4207138,3194810,1613,1613,0.02,0.09,0.04,0.05,0,0,0,0,0,0
53,33,20200,53033020200,5566,2309,P,2593038,2593038,53,33,20200,53033020200,5566,2309,W,2592032,2592032,2592032,2592032,99.96,99.96,100,100,5566,100,100,2309,100,100
53,33,20200,53033020200,5566,2309,P,2593038,2593038,53,61,50700,53061050700,5863,2657,P,3094948,3094948,1006,1006,0.04,0.04,0.03,0.03,0,0,0,0,0,0
53,33,20300,53033020300,6434,3129,W,2602493,2566042,53,33,20300,53033020300,6434,3129,W,2602493,2566042,2602493,2566042,100,100,100,100,6434,100,100,3129,100,100
53,33,20401,53033020401,3426,1495,W,2311877,2311877,53,33,20401,53033020401,3426,1495,P,2313206,2313206,2311877,2311877,100,100,99.94,99.94,3426,100,100,1495,100,100
53,33,20402,53033020402,5368,2263,P,2787341,2787341,53,33,20401,53033020401,3426,1495,P,2313206,2313206,1329,1329,0.05,0.05,0.06,0.06,0,0,0,0,0,0
53,33,20402,53033020402,5368,2263,P,2787341,2787341,53,33,20402,53033020402,5368,2263,W,2786012,2786012,2786012,2786012,99.95,99.95,100,100,5368,100,100,2263,100,100
53,33,20500,53033020500,6327,2811,W,2722044,2722044,53,33,20500,53033020500,6327,2811,W,2722044,2722044,2722044,2722044,100,100,100,100,6327,100,100,2811,100,100
53,33,20600,53033020600,3661,1355,W,1974729,1974729,53,33,20600,53033020600,3661,1355,W,1974729,1974729,1974729,1974729,100,100,100,100,3661,100,100,1355,100,100
53,33,20700,53033020700,3569,1559,W,1711193,1711193,53,33,20700,53033020700,3569,1559,W,1711193,1711193,1711193,1711193,100,100,100,100,3569,100,100,1559,100,100
53,33,20800,53033020800,4309,1821,P,8654997,3160164,53,33,20800,53033020800,4309,1821,W,3804663,3160164,3804663,3160164,43.96,100,100,100,4309,100,100,1821,100,100
53,33,20800,53033020800,4309,1821,P,8654997,3160164,53,33,990100,53033990100,0,0,P,239607794,0,4850334,0,56.04,0,2.02,0,0,0,0,0,0,0
53,33,20900,53033020900,3240,1499,P,10340669,4775453,53,33,20900,53033020900,3240,1499,W,5420937,4775453,5420937,4775453,52.42,100,100,100,3240,100,100,1499,100,100
53,33,20900,53033020900,3240,1499,P,10340669,4775453,53,33,990100,53033990100,0,0,P,239607794,0,4919732,0,47.58,0,2.05,0,0,0,0,0,0,0
53,33,21000,53033021000,5594,2275,W,2624623,2618870,53,33,21000,53033021000,5594,2275,W,2624623,2618870,2624623,2618870,100,100,100,100,5594,100,100,2275,100,100
53,33,21100,53033021100,4125,1662,W,2619718,2619718,53,33,21100,53033021100,4125,1662,W,2619718,2619718,2619718,2619718,100,100,100,100,4125,100,100,1662,100,100
53,33,21300,53033021300,3759,1755,W,3001133,1811833,53,33,21300,53033021300,3759,1755,W,3001133,1811833,3001133,1811833,100,100,100,100,3759,100,100,1755,100,100
53,33,21400,53033021400,3690,1452,W,3396699,3154037,53,33,21400,53033021400,3690,1452,W,3396699,3154037,3396699,3154037,100,100,100,100,3690,100,100,1452,100,100
53,33,21500,53033021500,4294,1723,W,3898220,3485702,53,33,21500,53033021500,4294,1723,W,3898220,3485702,3898220,3485702,100,100,100,100,4294,100,100,1723,100,100
53,33,21600,53033021600,4513,1854,P,3027723,2855710,53,33,21600,53033021600,4513,1854,W,2999242,2855710,2999242,2855710,99.06,100,100,100,4513,100,100,1854,100,100
53,33,21600,53033021600,4513,1854,P,3027723,2855710,53,33,22101,53033022101,4734,1941,P,5244351,3662797,28481,0,0.94,0,0.54,0,0,0,0,0,0,0
53,33,21700,53033021700,7681,3476,W,5665993,5665993,53,33,21700,53033021700,7681,3476,W,5665993,5665993,5665993,5665993,100,100,100,100,7681,100,100,3476,100,100
53,33,21802,53033021802,5401,2209,W,4904000,4904000,53,33,21802,53033021802,5401,2209,P,4904123,4904123,4904000,4904000,100,100,100,100,5401,100,100,2209,100,100
53,33,21803,53033021803,4348,1922,P,3289884,3289884,53,33,21803,53033021803,4348,1922,W,3280334,3280334,3280334,3280334,99.71,99.71,100,100,4348,100,100,1922,100,100
53,33,21803,53033021803,4348,1922,P,3289884,3289884,53,61,51918,53061051918,4973,2095,P,4499644,4499644,9550,9550,0.29,0.29,0.21,0.21,0,0,0,0,0,0
53,33,21804,53033021804,4374,1766,P,3067890,3067890,53,33,21802,53033021802,5401,2209,P,4904123,4904123,123,123,0,0,0,0,0,0,0,0,0,0
53,33,21804,53033021804,4374,1766,P,3067890,3067890,53,33,21804,53033021804,4374,1766,W,3067767,3067767,3067767,3067767,100,100,100,100,4374,100,100,1766,100,100
