Name,bg_id,tract_id,neighborhood,Year,Population,Population Density,Percent Families,Per Capita Household Income,Mean Household Income,Median Household Income,Ratio Mean over Median Income,perc_household_income_200k+,perc_household_income_150-200k,perc_household_income_125-150k,perc_household_income_100-125k,perc_household_income_75-100k,perc_household_income_50-75k,perc_household_income_35-50k,perc_household_income_25-35k,perc_household_income_15-25k,perc_households_income_under_15k,Percent White Non-Hispanic,Percent White Non-Hispanic Households,Percent Vacant Units,Percent Renter Occupied,perc_homes_over_1000000,perc_homes_750-1000k,perc_homes_500-$750k,perc_homes_400-500k,perc_homes_300-400k,perc_homes_250-300k,perc_homes_200-250k,perc_homes_175-200k,perc_homes_150-175k,perc_homes_125-150k,perc_homes_100-125k,perc_homes_80-100k,Median Home Value,Median Rent,Percent Rent 250-499,Percent Rent 500-749,Percent Rent 750-999,Percent Rent 1000-1249,Percent Rent 1250-1499,Percent Rent 1500-1999,Percent Rent 2000+,Percent In Structure 3-4 Units,Percent in Structures w 5+ Units,Housing Units,Median Year Moved In,Percent Moved in 1990-1999,Percent Moved in 1980-1989,Percent Moved in 1970-1979,Percent Unemployed,"Percent Families, Married w Children Under 18",Percent Non-Married Families,Percent Household 3+ Vehicles,Percent Public Transportation to Work,Percent Bachelors Degree
BG0116001,530330116001,5303301160,Fauntleroy,2017,1352,7869.3,73.5207,66704,148573.0,103309.0,1.438141885,23.229,7.5783,9.5552,11.0379,13.1796,17.6277,8.2372,3.6244,3.2949,2.6359,83.8018,85.9967,6.0372,34.4316,7.0352,0.0,39.4472,33.4171,15.0754,0.7538,4.2714,0.0,0.0,0.0,0.0,0.0,489474.0,1324.0,0.0,0.0,12.9187,16.2679,70.8134,0.0,0.0,0.0,14.0867,646,2004,10.8731,6.5898,2.1417,3.7992,32.1127,19.1549,14.168,12.4118,57.8035
BG0116002,530330116002,5303301160,Fauntleroy,2017,1034,8405.3,74.6615,90556,197125.0,149038.0,1.322649257,35.1579,14.5263,10.7368,12.0,8.0,4.4211,6.1053,4.2105,2.1053,2.7368,82.5919,88.4211,3.6511,17.6842,10.2302,12.532,13.0435,19.6931,38.8747,5.6266,0.0,0.0,0.0,0.0,0.0,0.0,428205.0,1186.0,0.0,0.0,0.0,54.7619,27.381,0.0,0.0,0.0,0.0,493,2003,8.2105,2.9474,2.9474,3.7234,34.4322,14.652000000000001,14.1053,11.418,51.9903
BG0116003,530330116003,5303301160,Fauntleroy,2017,1395,6525.4,79.6416,73940,169091.0,129375.0,1.306983575,36.3934,8.1967,6.5574,11.8033,11.1475,8.0328,5.7377,5.7377,4.0984,2.2951,82.7957,90.6557,4.8362,13.6066,2.2769999999999997,12.1442,37.0019,25.9962,18.4061,0.0,0.0,0.0,4.1746,0.0,0.0,0.0,510204.0,678.0,0.0,69.8795,0.0,0.0,30.1205,0.0,0.0,0.0,0.0,641,2002,12.623,11.9672,3.1148,3.8360000000000003,33.1646,13.6709,14.0983,15.4058,63.8356
BG0116004,530330116004,5303301160,Arbor Heights,2017,1114,4976.1,77.4686,59709,137585.0,114557.0,1.201017834,15.4812,7.3222,20.2929,16.5272,11.2971,8.7866,5.4393,5.0209,4.8117,5.0209,77.1095,82.8452,6.0904,25.9414,0.0,4.5198,38.7006,28.8136,23.1638,4.8023,0.0,0.0,0.0,0.0,0.0,0.0,476471.0,1355.0,0.0,0.0,0.0,37.0968,30.6452,0.0,32.2581,0.0,0.0,509,2003,14.0167,6.9038,16.9456,3.8017,33.5505,15.9609,14.225999999999999,12.3711,42.2404
BG0116005,530330116005,5303301160,Fauntleroy,2017,937,7363.9,70.5443,108956,217680.0,152778.0,1.424812473,39.2324,11.3006,13.4328,4.2644,1.4925,6.8229999999999995,7.0362,5.1173,5.7569,5.5437,83.2444,88.4861,6.0120000000000005,39.0192,11.5385,21.6783,28.3217,28.3217,2.7972,0.0,7.3427,0.0,0.0,0.0,0.0,0.0,601852.0,903.0,29.5082,0.0,33.3333,0.0,25.1366,0.0,12.0219,0.0,14.8296,499,2004,2.5586,6.3966,6.6098,3.6329,34.7639,15.8798,14.2857,15.2778,53.5286
BG0116006,530330116006,5303301160,Seaview,2017,1335,3914.7,64.794,54512,112357.0,103763.0,1.082823357,12.0635,12.0635,13.3333,14.7619,15.7143,13.4921,10.1587,4.4444,0.7937,3.1746,87.6404,89.5238,5.5472,50.0,16.8254,20.9524,20.9524,25.3968,15.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604478.0,960.0,7.619,5.7143,43.4921,43.1746,0.0,0.0,0.0,17.0915,16.9416,667,2003,7.7778,6.8254,2.8571,3.7634,31.25,19.7368,14.4444,22.7654,39.3154
BG0117001,530330117001,5303301170,Rainier Beach,2017,1681,7940.8,85.5443,18593,56652.0,43361.0,1.306519684,0.0,2.947,9.4303,6.4833,8.6444,11.9843,23.7721,13.556,9.2338,13.9489,7.2576,10.0196,4.1431,50.8841,0.0,0.0,2.4,8.0,46.8,32.8,10.0,0.0,0.0,0.0,0.0,0.0,315385.0,1078.0,10.4247,23.166,0.0,23.5521,0.0,2.7027,25.0965,16.5725,1.6949,531,2004,6.6798,6.0904,8.2515,3.7468,29.805,43.45399999999999,33.5953,14.2282,23.4099
BG0117002,530330117002,5303301170,Rainier Beach,2017,1723,2812.9,89.1468,19707,68579.0,63218.0,1.084801797,2.8455,5.0813,5.0813,8.5366,20.122,17.6829,8.9431,5.6911,7.5203,18.4959,9.5763,17.4797,6.2857,27.8455,0.0,0.0,0.0,9.8592,26.1972,27.8873,22.5352,3.662,3.662,2.2535,0.0,1.97185,275000.0,908.0,0.0,0.0,78.8321,0.0,0.0,0.0,21.1679,0.0,0.0,525,2004,10.7724,2.8455,3.8618,3.7736,29.2428,36.2924,33.1301,23.0065,20.7358
BG0117003,530330117003,5303301170,Rainier Valley,2017,1538,7874.0,88.6866,39867,126733.0,80412.0,1.576045864,8.5062,8.5062,5.6017,11.6183,20.1245,24.4813,9.5436,3.9419,3.112,4.5643,9.7529,15.3527,3.9841,29.4606,4.4118,0.0,8.8235,31.1765,19.1176,19.4118,7.3529,6.7647,0.0,2.9412,0.0,0.0,370769.0,856.0,7.0423,11.9718,38.0282,24.6479,0.0,0.0,3.5211,1.3944,0.0,502,2003,15.1452,6.0166,3.3195,3.7448,30.3763,35.4839,33.6099,26.3689,21.8692
BG0117004,530330117004,5303301170,Rainier Beach,2017,1250,3740.8,93.44,22871,79856.0,70588.0,1.131297104,2.2346,5.3073,5.8659,20.3911,12.0112,23.743000000000002,15.0838,7.2626,4.4693,3.6313,10.72,18.7151,3.7634,19.2737,0.0,0.0,0.0,0.0,21.7993,39.7924,32.525999999999996,0.0,0.0,5.8824,0.0,0.0,264655.0,1682.0,13.0435,0.0,0.0,0.0,0.0,47.8261,0.0,0.0,0.0,372,2002,14.8045,8.9385,5.8659,3.9116,31.2925,34.6939,33.5196,0.0,21.4857
BG0118001,530330118001,5303301180,Rainier Beach,2017,879,6402.3,69.1695,90727,183753.0,89474.0,2.053702752,25.8065,2.765,2.9954,11.0599,17.5115,13.5945,4.8387,8.9862,7.8341,4.6083,52.901,58.2949,10.1449,24.6544,13.4557,14.6789,9.4801,22.0183,22.9358,0.0,7.0336,0.0,0.0,3.6697,3.3639,0.0,443836.0,959.0,0.0,12.1495,44.8598,30.8411,0.0,0.0,12.1495,1.2422,33.9545,483,2000,23.9631,19.8157,1.3825,3.6957,26.4151,26.4151,13.5944,5.6433,39.7472
BG0118002,530330118002,5303301180,Rainier Beach,2017,984,6783.2,76.4228,35638,83297.0,49754.0,1.674176951,4.9881,5.4632,9.2637,7.1259,7.3634,15.677,14.2518,8.076,7.8385,19.9525,36.687,42.5178,3.6613,37.7672,0.0,0.0,11.0687,9.9237,20.6107,25.5725,31.2977,0.0,0.0,0.0,0.0,0.0,283582.0,938.0,0.0,33.3333,22.0126,0.0,0.0,44.6541,0.0,0.0,14.1876,437,2004,11.639000000000001,2.1378,11.1639,3.7113,28.0488,33.7398,14.0143,20.1285,32.2845
BG0118003,530330118003,5303301180,Rainier Beach,2017,1226,9352.5,85.4812,27571,83650.0,72105.0,1.160113723,5.2109,8.6849,3.4739,10.9181,19.1067,23.3251,14.8883,3.4739,1.4888,9.4293,17.6998,27.5434,4.2755,35.732,0.0,0.0,4.2471,5.7915,14.2857,51.3514,16.6023,7.722,0.0,0.0,0.0,0.0,275000.0,1500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,421,2004,13.8958,0.0,1.2407,3.7801,24.6479,44.7183,13.6476,23.5714,40.0
BG0118004,530330118004,5303301180,Rainier Beach,2017,1264,8378.9,72.0728,19788,46717.0,14466.0,3.229434536,5.7495,0.8214,1.232,2.2587,8.8296,4.1068,0.4107,6.1602,18.6858,51.7454,9.1772,11.499,12.0939,81.1088,0.0,0.0,0.0,21.7391,26.087,0.0,16.3043,35.8696,0.0,0.0,0.0,0.0,243333.0,563.0,2.5316,36.2025,13.1646,7.3418,0.0,0.0,0.0,19.1336,29.6029,554,2003,5.5441,4.7228,0.0,3.7037,19.3431,61.6788,13.963,44.9301,7.1179
BG0118005,530330118005,5303301180,Rainier Valley,2017,1380,11963.6,88.6957,23578,81638.0,80435.0,1.014956176,4.0201,5.5276,2.2613,24.6231,17.3367,13.8191,14.3216,3.0151,3.0151,12.0603,6.6667,12.5628,6.7916,39.6985,0.0,0.0,0.0,4.1667,30.0,33.3333,7.9167,0.0,4.5833,0.0,4.5833,0.0,276250.0,926.0,0.0,0.0,70.8861,29.1139,0.0,0.0,0.0,3.9813,9.1334,427,2004,15.0754,4.5226,6.2814,3.6923,29.6296,39.7306,14.0703,24.4409,29.6809
BG0118006,530330118006,5303301180,Rainier Valley,2017,2465,11804.7,82.6775,22622,65546.0,57121.0,1.147493916,0.7101,0.2367,2.3669,9.1124,23.6686,19.4083,12.1893,7.928999999999999,8.4024,15.9763,6.6126,9.1124,7.4479999999999995,80.355,0.0,0.0,7.8313,27.1084,43.3735,0.0,13.253,8.4337,0.0,0.0,0.0,0.0,365278.0,794.0,8.3947,19.5876,55.8174,2.6510000000000002,0.0,0.0,0.0,13.3625,52.5739,913,2003,4.0237,5.0888,0.8284,3.7752,31.3485,47.4606,13.8462,18.3394,8.2745
BG0119001,530330119001,5303301190,Rainier View,2017,1481,6492.4,81.0939,38175,96839.0,79622.0,1.216234207,7.7989999999999995,2.9463,10.9185,11.6118,20.4506,19.0641,13.1716,4.5061,2.9463,6.5858,35.7866,46.2738,7.0853,22.357,0.0,0.0,20.0893,20.0893,13.3929,17.1875,3.7946,4.4643,12.9464,0.0,0.0,0.0,326667.0,925.0,0.0,0.0,71.3178,14.7287,13.9535,0.0,0.0,0.0,2.4155,621,2003,14.5581,6.9324,2.0797,3.7089999999999996,26.9129,28.7599,28.7695,21.9259,52.5469
BG0119002,530330119002,5303301190,Rainier View,2017,1623,6191.9,82.1319,30300,77688.0,71190.0,1.091276865,0.316,9.3207,17.0616,7.5829,13.2701,16.4297,6.4771,7.425,8.6888,13.4281,30.1294,39.9684,2.765,21.485,0.0,0.0,0.0,12.2736,17.9074,34.2052,18.1087,9.8592,3.6217,4.0241,0.0,0.0,271053.0,875.0,24.2647,11.7647,27.9412,0.0,0.0,36.0294,0.0,0.0,0.0,651,2002,12.3223,24.8025,2.6856,3.7234,24.2131,37.2881,28.752,9.5304,35.503
BG0119003,530330119003,5303301190,Rainier View,2017,1371,7920.8,88.1838,31500,95755.0,96296.0,0.994381906,5.1454,7.83,31.5436,4.698,5.8166,8.2774,17.226,9.396,6.0403,4.0268,15.0255,22.5951,6.2893,22.5951,0.0,0.0,4.9133,28.9017,41.0405,12.7168,6.6474,5.7803,0.0,0.0,0.0,0.0,360563.0,681.0,13.8614,49.505,36.6337,0.0,0.0,0.0,0.0,0.0,12.1593,477,2003,13.1991,9.1723,8.0537,3.8710000000000004,33.6283,30.9735,28.6353,4.3624,24.2424
BG0119004,530330119004,5303301190,Rainier View,2017,1670,7182.1,86.8263,24623,78316.0,71505.0,1.09525208,0.1976,4.3478,5.1383,14.6245,20.5534,36.7589,12.253,3.5573,2.5692,0.0,15.1497,21.9368,4.3478,29.249000000000002,3.9106,0.0,0.0,5.8659,4.1899,28.4916,23.743000000000002,24.3017,5.0279,0.0,0.0,2.23465,234118.0,1272.0,0.0,0.0,0.0,45.2703,54.7297,0.0,0.0,0.0,0.0,529,2004,16.0079,2.1739,2.3715,3.6842,29.3367,35.2041,28.6561,2.459,18.2373
BG0119005,530330119005,5303301190,Rainier View,2017,1782,5395.3,86.7565,28229,90777.0,85714.0,1.05906853,3.4419999999999997,11.2319,4.1667,19.5652,20.2899,17.7536,13.2246,2.7174,1.6304,5.9783,15.9933,25.9058,5.1546,30.7971,0.0,0.0,0.0,6.8063,22.7749,21.465999999999998,18.8482,0.0,0.0,4.9738,25.1309,0.0,252439.0,1530.0,5.8824,27.0588,0.0,0.0,10.0,48.8235,0.0,11.1684,0.0,582,2004,13.2246,9.2391,4.1667,3.8509,29.601999999999997,37.8109,28.8043,8.1395,29.3189
BG0120001,530330120001,5303301200,Arbor Heights,2017,1215,6751.3,72.9218,44606,94418.0,85955.0,1.098458496,4.7038,12.892000000000001,7.3171,16.3763,15.5052,15.6794,15.331,8.5366,3.3101,0.3484,70.2058,80.66199999999999,5.2805,24.9129,0.0,0.0,0.0,10.6729,38.051,14.8492,7.1926,17.1694,4.8724,3.9443,0.0,0.0,295385.0,1156.0,0.0,7.6923,8.3916,41.958,4.1958,22.3776,0.0,0.0,6.6007,606,2003,10.9756,9.0592,1.3937,3.8511,34.3042,25.2427,21.6027,14.2857,37.5956
BG0120002,530330120002,5303301200,Arbor Heights,2017,1311,6674.6,80.9306,53414,129438.0,107632.0,1.20259774,14.9723,7.7634,15.1571,17.3752,15.1571,14.9723,7.2089,3.1423,2.403,1.8484,79.0999,85.7671,2.5225,16.451,2.8761,0.0,6.4159,14.6018,42.9204,22.7876,8.4071,0.0,0.0,0.0,0.0,0.0,339175.0,1270.0,0.0,25.8427,0.0,20.2247,53.9326,0.0,0.0,0.0,0.0,555,2003,17.5601,5.5453,3.8817,3.8232,33.1476,21.726999999999997,21.6266,8.1988,53.2176
BG0120003,530330120003,5303301200,Arbor Heights,2017,1219,6679.2,79.4094,57646,137516.0,105137.0,1.307969602,14.4814,14.6771,9.589,14.09,19.7652,18.1996,4.1096,2.3483,2.544,0.1957,76.292,81.40899999999999,4.3071,19.5695,0.0,4.6229,26.0341,13.8686,21.8978,21.6545,9.0024,0.0,0.0,0.0,2.9197,0.0,374725.0,1447.0,0.0,0.0,5.0,19.0,33.0,35.0,8.0,0.0,4.3071,534,2003,14.8728,6.8493,2.544,3.781,36.1111,16.0494,21.3307,11.6531,41.6304
BG0121001,530330121001,5303301210,Arbor Heights,2017,1302,3972.4,80.2611,75963,167068.0,132576.0,1.260167753,27.5338,14.6959,11.1486,9.7973,8.4459,9.7973,8.4459,5.0676,3.3784,1.6892,84.1014,90.5405,6.9182,15.2027,20.7171,19.7211,19.9203,18.3267,17.3307,0.0,3.9841,0.0,0.0,0.0,0.0,0.0,630000.0,1500.0,0.0,0.0,0.0,0.0,0.0,45.5556,0.0,0.0,18.868,636,2002,10.1351,13.5135,6.9257,3.7538,26.6839,13.2124,19.9325,4.0562,49.3768
BG0121002,530330121002,5303301210,Arbor Heights,2017,1709,5073.7,84.7864,59231,139139.0,113032.0,1.230969991,23.1623,10.957,9.7087,12.8988,14.147,15.8114,8.5992,3.4674,1.1096,0.1387,78.4669,83.7725,3.4806,14.8405,5.0489,7.0033,15.1466,18.8925,32.5733,16.6124,4.7231,0.0,0.0,0.0,0.0,0.0,388000.0,1404.0,0.0,0.0,9.3458,14.0187,42.9907,24.2991,9.3458,0.0,1.7403,747,2002,10.4022,9.7087,14.147,3.8062,30.695,14.8649,19.6949,5.0360000000000005,49.1954
BG0260011,530330260011,5303302600,Rainier View,2017,1435,6015.9,78.3275,58679,148233.0,121875.0,1.216270769,15.8082,20.4263,11.9005,15.4529,11.9005,10.302,3.0195,0.1776,2.3091,8.7034,37.7003,50.6217,4.0886,18.6501,5.2402,4.3668,13.9738,16.8122,18.3406,32.3144,3.0568,0.0,2.6201,3.2751,0.0,0.0,347619.0,1152.0,0.0,31.4286,0.0,30.4762,0.0,38.0952,0.0,0.0,0.0,587,2003,9.4139,10.4796,5.5062,3.8360000000000003,26.0163,22.4932,33.0373,0.0,44.8496
BG0264004,530330264004,5303302640,Highland Park,2017,1548,3604.4,74.354,37027,80728.0,68680.0,1.175422248,1.2676,6.7606,17.0423,6.337999999999999,12.2535,25.0704,14.2254,7.4648,7.0423,2.5352,48.2558,61.1268,6.5789,51.4085,0.0,0.0,3.1884,13.0435,8.4058,35.0725,7.5362,0.0,6.9565,4.058,4.9275,3.1884,263934.0,1069.0,0.0,0.0,30.9589,69.0411,0.0,0.0,0.0,5.7895,46.0527,760,2003,7.4648,8.0282,2.6761,3.7468,19.4805,31.9481,13.3803,2.4161,22.7313
BG0265001,530330265001,5303302650,Highland Park,2017,589,1857.7,84.5501,27744,77447.0,65000.0,1.191492308,0.4739,9.4787,16.1137,1.8957,10.9005,27.9621,16.1137,3.7915,3.3175,9.9526,35.1443,47.3934,13.8776,61.1374,0.0,0.0,0.0,0.0,14.6341,28.0488,46.3415,0.0,0.0,0.0,0.0,0.0,242105.0,576.0,28.6822,70.5426,0.0,0.0,0.7752,0.0,0.0,0.0,1.6327,245,2003,13.7441,0.0,0.0,3.9286,25.8741,42.6573,17.0616,0.0,9.7686
BG0001001,530330001001,5303300010,Cedar Park,2016,1389,4021.7,80.4896,62190,148423.0,139628.0,1.062988799,24.9141,18.3849,16.1512,9.1065,5.8419,10.3093,7.9038,2.9210000000000003,2.4055,2.0619,74.2981,81.0997,6.129,17.354,11.6424,13.0977,26.1954,29.3139,5.1975,10.6029,0.0,0.0,0.0,0.0,0.0,0.0,509843.0,1656.0,0.0,0.0,0.0,40.5941,0.0,30.6931,28.7129,0.0,0.0,620,2001,12.1993,0.0,3.9519,4.2875,27.9793,15.544,8.5911,11.9895,71.0575
BG0001002,530330001002,5303300010,Cedar Park,2016,1368,12285.7,66.5936,21098,43615.0,28902.0,1.509065117,0.1536,2.3041,3.8402,5.9908,7.2197,11.0599,11.828,12.4424,20.8909,24.2704,40.4971,50.2304,9.5833,84.7926,4.0404,0.0,0.0,0.0,49.4949,23.2323,23.2323,0.0,0.0,0.0,0.0,0.0,308000.0,820.0,0.0,12.1377,62.3188,5.0725,0.0,0.0,0.0,7.7778,59.3055,720,2003,2.4578,0.0,1.5361,4.2416,26.7101,42.67100000000001,8.7558,31.6779,38.1003
BG0001003,530330001003,5303300010,Cedar Park,2016,1483,10360.3,59.3392,47271,91933.0,60584.0,1.517446851,10.9067,7.752999999999999,1.7083,6.8331,12.4836,17.8712,14.7175,6.5703,6.4389,14.7175,54.0796,61.1038,6.6258,68.9882,0.0,0.0,3.8136,58.0508,18.2203,8.8983,11.0169,0.0,0.0,0.0,0.0,0.0,420438.0,779.0,2.6667,25.1429,35.8095,3.8095,2.8571,11.619000000000002,0.0,18.1595,41.5952,815,2004,2.7595,1.0512,0.0,4.2725,26.7123,31.8493,8.8042,16.7672,41.7189
BG0001004,530330001004,5303300010,Cedar Park,2016,1646,33721.9,60.8141,19901,38904.0,32286.0,1.204980487,0.1188,1.3064,0.4751,2.019,7.1259,15.5582,18.8836,16.6271,19.0024,18.8836,31.1057,41.3302,7.7766,94.2993,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,672.0,2.7708,45.7179,28.4635,4.0302,0.0,2.3929,0.0,3.3954,74.1512,913,2003,0.0,0.0,0.0,4.2697,24.8408,55.0955,8.6699,26.2911,20.4311
BG0001005,530330001005,5303300010,Cedar Park,2016,1042,11707.7,39.5393,37793,62193.0,50435.0,1.233131754,2.0833,4.0064,4.6474,8.9744,12.1795,18.4295,14.5833,8.9744,12.1795,13.9423,51.7274,58.6538,10.4735,90.8654,0.0,0.0,0.0,0.0,64.9123,35.0877,0.0,0.0,0.0,0.0,0.0,0.0,323684.0,950.0,0.0,7.9365,49.5591,15.873,15.6966,8.642000000000001,0.0,0.0,76.4706,697,2003,1.7628,0.0,0.0,4.2879,16.6667,31.3333,8.4936,28.32,36.5918
BG0002001,530330002001,5303300020,Olympic Hills,2016,1168,7342.7,76.3699,34137,86251.0,83984.0,1.026993237,6.1135,7.6419,10.0437,17.2489,13.9738,12.8821,3.4934,5.0218,6.7686,16.8122,57.1062,67.4672,5.567,29.2576,0.0,0.0,6.1728,16.358,56.7901,15.4321,0.0,0.0,5.2469,0.0,0.0,0.0,351630.0,880.0,0.0,15.6716,16.4179,0.0,16.4179,0.0,0.0,10.1031,3.7113,485,2003,6.1135,0.0,2.1834,4.2445,31.6726,25.6228,10.6986,18.4397,53.085
BG0002002,530330002002,5303300020,Victory Heights,2016,1507,7686.3,74.1871,23387,57535.0,41848.0,1.374856624,1.8122,5.4366,5.6013,8.0725,9.5552,15.485999999999999,7.4135,6.7545,12.0264,27.8418,50.8295,59.6376,6.0372,49.5881,0.0,0.0,0.0,37.9085,44.7712,9.1503,0.0,0.0,0.0,0.0,0.0,0.0,372993.0,793.0,0.0,25.2492,34.2193,9.9668,0.0,0.0,3.3223,0.0,35.2942,646,2004,7.2488,0.0,11.5321,4.2038,28.4932,25.7534,10.5436,14.0957,47.7654
BG0002003,530330002003,5303300020,Pinehurst,2016,1635,4286.3,61.4067,40708,78617.0,64189.0,1.224773715,6.7857,5.9524,4.0476,10.2381,15.3571,17.619,10.4762,13.6905,9.1667,6.6667,55.9633,65.119,5.1919,73.6905,0.0,0.0,7.2398,13.5747,27.6018,0.0,51.5837,0.0,0.0,0.0,0.0,0.0,248261.0,889.0,0.0,10.8239,59.2892,16.3166,0.0,2.9079,0.0,4.7404,67.6071,886,2003,6.0714,0.9524,0.0,4.3189,24.7191,33.1461,10.4762,34.0278,43.8801
BG0002004,530330002004,5303300020,Pinehurst,2016,1167,8011.5,66.9237,34120,66577.0,60764.0,1.095665196,0.1681,3.1933,6.8908,11.4286,14.6218,24.0336,17.1429,9.5798,2.0168,10.9244,62.8963,73.2773,5.7052,43.5294,0.0,0.0,0.0,11.3095,43.75,14.880999999999998,21.4286,4.7619,3.8689999999999998,0.0,0.0,0.0,311565.0,1036.0,0.0,0.0,41.6988,58.3012,0.0,0.0,0.0,3.0111,50.8716,631,2004,7.0588,0.0,6.3866,4.2254,21.223000000000003,24.1007,10.7563,8.0065,39.545
BG0002005,530330002005,5303300020,Pinehurst,2016,1460,7719.2,62.9452,35370,68686.0,50221.0,1.367674877,7.5034,2.1828,6.412000000000001,8.322000000000001,10.3683,15.2797,7.367000000000001,11.4598,14.0518,17.0532,61.6438,70.6685,3.9318,49.7954,0.0,0.0,17.9348,17.9348,9.7826,16.0326,9.2391,18.75,5.9783,0.0,0.0,0.0,286441.0,898.0,13.6986,7.3973,35.0685,18.0822,0.0,12.3288,0.0,7.9948,42.5951,763,2004,3.1378,0.0,4.2292,4.305,25.9939,25.9939,10.3683,9.7686,43.4934
BG0002006,530330002006,5303300020,Olympic Hills,2016,1458,7383.5,78.2579,48206,119644.0,108117.0,1.106615981,12.5645,17.2117,11.3597,13.0809,15.1463,19.7935,7.401,3.4423,0.0,0.0,68.1756,75.9036,4.4408,25.1291,0.0,0.0,4.5977,28.046,47.8161,4.1379,7.5862,0.0,4.3678,0.0,0.0,0.0,363636.0,1756.0,0.0,0.0,21.2329,0.0,0.0,27.3973,21.9178,0.0,2.7961,608,2002,15.4905,0.0,1.8933,4.3307,31.4136,22.2513,10.6712,15.775,64.0979
BG0003001,530330003001,5303300030,Haller Lake,2016,1376,4520.4,78.4884,36613,94445.0,72500.0,1.302689655,6.7797,6.0264,6.403,10.1695,18.2674,24.2938,15.0659,8.0979,3.5782,1.3183,64.6076,74.1996,3.2787,28.4369,0.0,0.0,4.7368,6.5789,61.0526,23.4211,0.0,3.4211,0.0,0.0,0.0,0.0,336638.0,1329.0,0.0,17.2185,20.5298,4.6358,24.5033,33.1126,0.0,0.0,5.6466,549,2001,12.806,1.1299,11.4878,4.2199,33.9181,21.345,14.6893,19.0921,41.0506
BG0003002,530330003002,5303300030,Haller Lake,2016,1493,9160.3,70.998,42079,94255.0,82743.0,1.139129594,6.4955,5.4381,10.1208,16.1631,17.0695,18.1269,11.1782,4.9849,3.0211,7.4018,56.1286,66.3142,7.5419,43.2024,0.0,0.0,4.7872,0.0,46.5426,37.5,7.9787,3.1915,0.0,0.0,0.0,0.0,302857.0,979.0,3.4965,3.8462,40.9091,14.3357,10.1399,22.028000000000002,0.0,4.0503,13.6872,716,2004,8.006,0.0,1.8127,4.2322,29.2264,28.9398,14.6525,15.5303,33.1512
BG0004011,530330004011,5303300040,Haller Lake,2016,3142,13563.5,55.3151,27364,49694.0,35712.0,1.391521057,2.3175,2.3754,3.9397,3.2445,7.1842,14.6582,17.0915,12.92,12.2248,24.044,48.7269,57.5898,17.7312,80.2433,0.0,0.0,3.2258,8.5044,35.7771,15.2493,0.0,9.9707,9.0909,4.6921,13.4897,0.0,291509.0,874.0,0.0,11.6968,40.7942,22.3827,5.704,1.3718,0.0,1.6683,63.1077,2098,2003,2.3175,0.7532,0.0,4.2056,24.0464,41.1277,6.8945,8.8618,30.0312
BG0004012,530330004012,5303300040,Bitter Lake,2016,1595,10151.2,62.068999999999996,47615,96055.0,85491.0,1.123568563,6.8306,13.2514,11.3388,9.6995,15.3005,13.2514,6.1475,4.918,7.377000000000001,11.8852,62.068999999999996,66.3934,6.7516,59.2896,0.0,0.0,15.4362,28.8591,16.1074,29.1946,10.4027,0.0,0.0,0.0,0.0,0.0,364583.0,952.0,0.0,11.2903,47.9263,37.0968,3.6866,0.0,0.0,2.5478,38.3439,785,2003,4.918,0.0,1.776,4.321000000000001,29.683000000000003,29.1066,6.9672,13.5484,39.1638
BG0004013,530330004013,5303300040,Bitter Lake,2016,1403,13214.9,37.3485,27522,38354.0,27662.0,1.386523028,0.0,0.2024,1.6194,4.7571,10.3239,12.1457,10.6275,14.0688,18.9271,27.3279,71.7035,75.0,14.7541,70.0405,16.8919,0.0,9.4595,0.0,14.1892,12.8378,12.1622,23.3108,5.7432,5.4054,0.0,0.0,263158.0,405.0,36.5607,17.052,8.6705,0.0,5.3468,5.0578,0.0,0.0,71.8722,1159,2003,2.4291,0.0,0.0,4.2276,16.9082,23.6715,6.8826,21.3922,31.7247
BG0004021,530330004021,5303300040,Bitter Lake,2016,1342,10815.7,54.62,34871,72158.0,45385.0,1.58990856,6.8611,5.4889,3.259,4.1166,8.2333,16.6381,17.6672,7.3756,6.6895,23.6707,70.7154,73.7564,6.5705,65.5232,0.0,0.0,9.9502,4.9751,56.2189,9.4527,0.0,0.0,0.0,5.4726,8.4577,0.0,337719.0,913.0,0.0,5.4974,56.2827,17.5393,0.0,12.8272,0.0,0.0,43.4296,624,2003,8.9194,0.0,0.0,4.252,27.2727,31.2253,7.3757,11.6776,40.5556
BG0004022,530330004022,5303300040,Haller Lake,2016,1038,3582.7,68.2081,28528,63003.0,62079.0,1.01488426,0.4454,2.0045,5.3452,11.1359,20.9354,19.5991,8.4633,8.2405,8.2405,15.5902,63.3911,71.2695,4.8729,42.3163,0.0,0.0,0.0,20.8494,29.7297,24.7104,24.7104,0.0,0.0,0.0,0.0,0.0,302564.0,972.0,0.0,16.3158,28.4211,8.4211,10.5263,27.8947,0.0,0.0,21.1864,472,2004,5.1225,0.0,0.0,4.3307,25.5411,32.4675,7.3497,21.8107,58.6252
